"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"lksblwq   ","P",04/28/2022 11:15,0,1,"",3.6,<0> ,0.11,<0> ,0.1,<0> ,99.7,<0> ,13.2,<0> ,2.24,<0> ,2.13,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 11:30,0,1,"",3.5,<0> ,0.11,<0> ,0.1,<0> ,99.5,<0> ,13.2,<0> ,2.23,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 11:45,0,1,"",3.5,<0> ,0.11,<0> ,0.1,<0> ,99.3,<0> ,13.2,<0> ,2.24,<0> ,2.13,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 12:00,0,1,"",3.5,<0> ,0.11,<0> ,0.1,<0> ,99.5,<0> ,13.2,<0> ,2.27,<0> ,2.16,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 12:15,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.30,<0> ,2.19,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 12:30,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,100.4,<0> ,13.3,<0> ,2.34,<0> ,2.23,<3> ,"",<-1> ,"","",7.5,<0> ,19,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 12:45,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,99.9,<0> ,13.2,<0> ,2.33,<0> ,2.22,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 13:00,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,99.9,<0> ,13.2,<0> ,2.29,<0> ,2.19,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 13:15,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,100.0,<0> ,13.2,<0> ,2.26,<0> ,2.16,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 13:30,0,1,"",3.6,<0> ,0.11,<0> ,0.1,<0> ,99.7,<0> ,13.2,<0> ,2.25,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 13:45,0,1,"",3.6,<0> ,0.11,<0> ,0.1,<0> ,99.9,<0> ,13.2,<0> ,2.25,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 14:00,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,99.9,<0> ,13.2,<0> ,2.25,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 14:15,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,100.0,<0> ,13.2,<0> ,2.27,<0> ,2.17,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 14:30,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,99.9,<0> ,13.2,<0> ,2.28,<0> ,2.18,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 14:45,0,1,"",3.7,<0> ,0.10,<0> ,0.1,<0> ,100.8,<0> ,13.3,<0> ,2.26,<0> ,2.17,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 15:00,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.24,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 15:15,0,1,"",3.7,<0> ,0.11,<0> ,0.1,<0> ,100.6,<0> ,13.3,<0> ,2.20,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 15:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,101.0,<0> ,13.3,<0> ,2.18,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 15:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.9,<0> ,13.3,<0> ,2.16,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,29,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 16:00,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,101.2,<0> ,13.3,<0> ,2.17,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 16:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,101.1,<0> ,13.3,<0> ,2.20,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 16:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,101.1,<0> ,13.3,<0> ,2.19,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 16:45,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,100.9,<0> ,13.3,<0> ,2.18,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 17:00,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.8,<0> ,13.3,<0> ,2.14,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 17:15,0,1,"",4.0,<0> ,0.11,<0> ,0.1,<0> ,100.8,<0> ,13.2,<0> ,2.15,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 17:30,0,1,"",4.0,<0> ,0.11,<0> ,0.1,<0> ,100.8,<0> ,13.2,<0> ,2.16,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 17:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.6,<0> ,13.2,<0> ,2.17,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 18:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.18,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 18:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.17,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 18:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.17,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 18:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.7,<0> ,13.3,<0> ,2.14,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 19:00,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.6,<0> ,13.3,<0> ,2.15,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 19:15,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,100.1,<0> ,13.2,<0> ,2.16,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 19:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.17,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 19:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.19,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 20:00,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.6,<0> ,13.3,<0> ,2.19,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,29,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 20:15,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.19,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 20:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.18,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 20:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.17,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 21:00,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.3,<0> ,2.14,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 21:15,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.14,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 21:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.6,<0> ,13.3,<0> ,2.14,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 21:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.3,<0> ,2.16,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 22:00,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.16,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 22:15,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.15,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,29,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 22:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.14,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 22:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.13,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 23:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.12,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 23:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.6,<0> ,13.2,<0> ,2.11,<0> ,2.05,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 23:30,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.5,<0> ,13.2,<0> ,2.11,<0> ,2.05,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/28/2022 23:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.12,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 0:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.12,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 0:15,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.14,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 0:30,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.13,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 0:45,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.13,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 1:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.13,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 1:15,0,1,"",3.8,<0> ,0.10,<0> ,0.1,<0> ,100.1,<0> ,13.2,<0> ,2.13,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 1:30,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.13,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 1:45,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,100.1,<0> ,13.2,<0> ,2.12,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 2:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.0,<0> ,13.1,<0> ,2.15,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 2:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.3,<0> ,13.1,<0> ,2.16,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 2:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.17,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 2:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.3,<0> ,13.0,<0> ,2.17,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 3:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,98.9,<0> ,13.0,<0> ,2.19,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 3:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.4,<0> ,13.1,<0> ,2.19,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 3:30,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,98.9,<0> ,13.0,<0> ,2.19,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 3:45,0,1,"",4.0,<0> ,0.12,<0> ,0.1,<0> ,99.5,<0> ,13.0,<0> ,2.16,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 4:00,0,1,"",4.0,<0> ,0.12,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.15,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 4:15,0,1,"",4.0,<0> ,0.12,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.16,<0> ,2.11,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 4:30,0,1,"",4.0,<0> ,0.11,<0> ,0.1,<0> ,99.6,<0> ,13.1,<0> ,2.19,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 4:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.20,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 5:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.9,<0> ,13.1,<0> ,2.19,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 5:15,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.6,<0> ,13.1,<0> ,2.17,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 5:30,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.7,<0> ,13.1,<0> ,2.14,<0> ,2.09,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 5:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.10,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 6:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.09,<0> ,2.03,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 6:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.08,<0> ,2.02,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 6:30,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.09,<0> ,2.03,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 6:45,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.3,<0> ,13.2,<0> ,2.09,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 7:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.4,<0> ,13.2,<0> ,2.09,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 7:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.2,<0> ,13.2,<0> ,2.08,<0> ,2.03,<3> ,"",<-1> ,"","",7.4,<0> ,25,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 7:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,100.0,<0> ,13.2,<0> ,2.07,<0> ,2.02,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 7:45,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.9,<0> ,13.1,<0> ,2.06,<0> ,2.01,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 8:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.7,<0> ,13.1,<0> ,2.08,<0> ,2.03,<3> ,"",<-1> ,"","",7.5,<0> ,27,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 8:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.6,<0> ,13.1,<0> ,2.09,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,24,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 8:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.4,<0> ,13.1,<0> ,2.11,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 8:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.5,<0> ,13.1,<0> ,2.12,<0> ,2.07,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 9:00,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.2,<0> ,13.1,<0> ,2.13,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 9:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.6,<0> ,13.1,<0> ,2.11,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 9:30,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.9,<0> ,13.1,<0> ,2.09,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 9:45,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,100.0,<0> ,13.1,<0> ,2.09,<0> ,2.04,<3> ,"",<-1> ,"","",7.5,<0> ,23,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 10:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.11,<0> ,2.06,<3> ,"",<-1> ,"","",7.5,<0> ,26,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 10:15,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.13,<0> ,2.08,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 10:30,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.8,<0> ,13.1,<0> ,2.15,<0> ,2.10,<3> ,"",<-1> ,"","",7.5,<0> ,22,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 10:45,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.3,<0> ,13.1,<0> ,2.17,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 11:00,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.2,<0> ,13.1,<0> ,2.17,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 11:15,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,98.8,<0> ,13.0,<0> ,2.17,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 11:30,0,1,"",3.8,<0> ,0.11,<0> ,0.1,<0> ,99.2,<0> ,13.1,<0> ,2.18,<0> ,2.13,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 11:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,98.9,<0> ,13.0,<0> ,2.18,<0> ,2.14,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 12:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.1,<0> ,13.0,<0> ,2.20,<0> ,2.16,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 12:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.0,<0> ,13.0,<0> ,2.20,<0> ,2.16,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 12:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.0,<0> ,13.0,<0> ,2.21,<0> ,2.17,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 12:45,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.0,<0> ,13.0,<0> ,2.21,<0> ,2.17,<3> ,"",<-1> ,"","",7.5,<0> ,20,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 13:00,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,98.9,<0> ,13.0,<0> ,2.19,<0> ,2.15,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 13:15,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.2,<0> ,13.0,<0> ,2.17,<0> ,2.13,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 13:30,0,1,"",3.9,<0> ,0.11,<0> ,0.1,<0> ,99.3,<0> ,13.0,<0> ,2.16,<0> ,2.12,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 13:45,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.3,<0> ,13.0,<0> ,2.17,<0> ,2.13,<3> ,"",<-1> ,"","",7.5,<0> ,21,<0> ,"",<-1> ,
"lksblwq   ","P",04/29/2022 14:00,0,1,"",3.9,<0> ,0.10,<0> ,0.1,<0> ,99.4,<0> ,13.1,<0> ,2.17,<0> ,2.13,<3> ,"",<-1> ,"","",7.4,<0> ,22,<0> ,"",<-1> ,
