"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"lksbawq   ","P",04/14/2022 12:00,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,83.5,<0> ,12.1,<0> ,0.61,<0> ,0.81,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,7.8,<0> ,
"lksbawq   ","P",04/14/2022 12:15,0,1,"",0.4,<0> ,0.32,<0> ,0.2,<0> ,84.0,<0> ,12.1,<0> ,0.63,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,17,<0> ,9.2,<0> ,
"lksbawq   ","P",04/14/2022 12:30,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,83.9,<0> ,12.1,<0> ,0.68,<0> ,0.88,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,8.2,<0> ,
"lksbawq   ","P",04/14/2022 12:45,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,83.7,<0> ,12.1,<0> ,0.78,<0> ,0.98,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.6,<0> ,
"lksbawq   ","P",04/14/2022 13:00,0,1,"",0.5,<0> ,0.32,<0> ,0.2,<0> ,83.2,<0> ,12.0,<0> ,0.80,<0> ,1.00,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.6,<0> ,
"lksbawq   ","P",04/14/2022 13:15,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,83.2,<0> ,12.0,<0> ,0.80,<0> ,1.00,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.2,<0> ,
"lksbawq   ","P",04/14/2022 13:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.89,<0> ,1.08,<3> ,"",<-1> ,"","",7.6,<0> ,17,<0> ,9.5,<0> ,
"lksbawq   ","P",04/14/2022 13:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.2,<0> ,12.0,<0> ,0.84,<0> ,1.03,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,9.1,<0> ,
"lksbawq   ","P",04/14/2022 14:00,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.77,<0> ,0.96,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,8.2,<0> ,
"lksbawq   ","P",04/14/2022 14:15,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.75,<0> ,0.94,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,8.4,<0> ,
"lksbawq   ","P",04/14/2022 14:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.74,<0> ,0.93,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.0,<0> ,
"lksbawq   ","P",04/14/2022 14:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.3,<0> ,12.0,<0> ,0.76,<0> ,0.94,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,9.2,<0> ,
"lksbawq   ","P",04/14/2022 15:00,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.2,<0> ,12.0,<0> ,0.87,<0> ,1.05,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.1,<0> ,
"lksbawq   ","P",04/14/2022 15:15,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.89,<0> ,1.06,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.5,<0> ,
"lksbawq   ","P",04/14/2022 15:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.1,<0> ,12.0,<0> ,0.92,<0> ,1.09,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,9.1,<0> ,
"lksbawq   ","P",04/14/2022 15:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.6,<0> ,12.0,<0> ,0.89,<0> ,1.06,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.4,<0> ,
"lksbawq   ","P",04/14/2022 16:00,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.3,<0> ,12.0,<0> ,0.77,<0> ,0.93,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,8.7,<0> ,
"lksbawq   ","P",04/14/2022 16:15,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.76,<0> ,0.92,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.3,<0> ,
"lksbawq   ","P",04/14/2022 16:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.80,<0> ,0.96,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,12.1,<0> ,
"lksbawq   ","P",04/14/2022 16:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.83,<0> ,0.99,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.1,<0> ,
"lksbawq   ","P",04/14/2022 17:00,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.86,<0> ,1.02,<3> ,"",<-1> ,"","",7.5,<0> ,15,<0> ,8.8,<0> ,
"lksbawq   ","P",04/14/2022 17:15,0,1,"",0.6,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.81,<0> ,0.96,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.4,<0> ,
"lksbawq   ","P",04/14/2022 17:30,0,1,"",0.6,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.0,<0> ,0.74,<0> ,0.89,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.7,<0> ,
"lksbawq   ","P",04/14/2022 17:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,83.6,<0> ,12.0,<0> ,0.73,<0> ,0.88,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,8.6,<0> ,
"lksbawq   ","P",04/14/2022 18:00,0,1,"",0.6,<0> ,0.31,<0> ,0.2,<0> ,83.5,<0> ,12.0,<0> ,0.69,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.7,<0> ,
"lksbawq   ","P",04/14/2022 18:15,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,84.3,<0> ,12.1,<0> ,0.67,<0> ,0.82,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,13.1,<0> ,
"lksbawq   ","P",04/14/2022 18:30,0,1,"",0.6,<0> ,0.30,<0> ,0.1,<0> ,86.7,<0> ,12.5,<0> ,0.66,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.8,<0> ,
"lksbawq   ","P",04/14/2022 18:45,0,1,"",0.6,<0> ,0.31,<0> ,0.2,<0> ,87.0,<0> ,12.5,<0> ,0.64,<0> ,0.78,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,19.2,<0> ,
"lksbawq   ","P",04/14/2022 19:00,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.0,<0> ,12.4,<0> ,0.62,<0> ,0.76,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,11.1,<0> ,
"lksbawq   ","P",04/14/2022 19:15,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,85.6,<0> ,12.3,<0> ,0.62,<0> ,0.75,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,11.1,<0> ,
"lksbawq   ","P",04/14/2022 19:30,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,85.8,<0> ,12.4,<0> ,0.63,<0> ,0.76,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,9.4,<0> ,
"lksbawq   ","P",04/14/2022 19:45,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.7,<0> ,12.5,<0> ,0.62,<0> ,0.74,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,11.4,<0> ,
"lksbawq   ","P",04/14/2022 20:00,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.6,<0> ,12.5,<0> ,0.59,<0> ,0.71,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,11.9,<0> ,
"lksbawq   ","P",04/14/2022 20:15,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.4,<0> ,12.4,<0> ,0.60,<0> ,0.72,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.4,<0> ,
"lksbawq   ","P",04/14/2022 20:30,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.5,<0> ,12.5,<0> ,0.63,<0> ,0.74,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.4,<0> ,
"lksbawq   ","P",04/14/2022 20:45,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,85.5,<0> ,12.3,<0> ,0.67,<0> ,0.78,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.3,<0> ,
"lksbawq   ","P",04/14/2022 21:00,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,85.1,<0> ,12.3,<0> ,0.72,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.4,<0> ,
"lksbawq   ","P",04/14/2022 21:15,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,84.6,<0> ,12.2,<0> ,0.71,<0> ,0.82,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.1,<0> ,
"lksbawq   ","P",04/14/2022 21:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,84.8,<0> ,12.2,<0> ,0.69,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,11.0,<0> ,
"lksbawq   ","P",04/14/2022 21:45,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,84.6,<0> ,12.2,<0> ,0.67,<0> ,0.77,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,7.3,<0> ,
"lksbawq   ","P",04/14/2022 22:00,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,84.4,<0> ,12.2,<0> ,0.68,<0> ,0.78,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,11.9,<0> ,
"lksbawq   ","P",04/14/2022 22:15,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,84.5,<0> ,12.2,<0> ,0.71,<0> ,0.81,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.0,<0> ,
"lksbawq   ","P",04/14/2022 22:30,0,1,"",0.5,<0> ,0.31,<0> ,0.2,<0> ,84.7,<0> ,12.2,<0> ,0.77,<0> ,0.87,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.8,<0> ,
"lksbawq   ","P",04/14/2022 22:45,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,85.1,<0> ,12.3,<0> ,0.75,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.9,<0> ,
"lksbawq   ","P",04/14/2022 23:00,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.5,<0> ,12.2,<0> ,0.76,<0> ,0.86,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.5,<0> ,
"lksbawq   ","P",04/14/2022 23:15,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.3,<0> ,12.2,<0> ,0.75,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,11.1,<0> ,
"lksbawq   ","P",04/14/2022 23:30,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.4,<0> ,12.2,<0> ,0.76,<0> ,0.86,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.9,<0> ,
"lksbawq   ","P",04/14/2022 23:45,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.3,<0> ,12.2,<0> ,0.74,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.8,<0> ,
"lksbawq   ","P",04/15/2022 0:00,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.0,<0> ,12.1,<0> ,0.75,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,11.1,<0> ,
"lksbawq   ","P",04/15/2022 0:15,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.1,<0> ,12.1,<0> ,0.77,<0> ,0.87,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,13.4,<0> ,
"lksbawq   ","P",04/15/2022 0:30,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.1,<0> ,12.2,<0> ,0.77,<0> ,0.87,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.3,<0> ,
"lksbawq   ","P",04/15/2022 0:45,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.78,<0> ,0.88,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.2,<0> ,
"lksbawq   ","P",04/15/2022 1:00,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,84.0,<0> ,12.1,<0> ,0.76,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 1:15,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,83.9,<0> ,12.1,<0> ,0.71,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.0,<0> ,
"lksbawq   ","P",04/15/2022 1:30,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.0,<0> ,12.2,<0> ,0.66,<0> ,0.75,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,8.9,<0> ,
"lksbawq   ","P",04/15/2022 1:45,0,1,"",0.4,<0> ,0.31,<0> ,0.1,<0> ,85.2,<0> ,12.3,<0> ,0.63,<0> ,0.72,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,13.9,<0> ,
"lksbawq   ","P",04/15/2022 2:00,0,1,"",0.4,<0> ,0.30,<0> ,0.1,<0> ,87.6,<0> ,12.7,<0> ,0.62,<0> ,0.71,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.7,<0> ,
"lksbawq   ","P",04/15/2022 2:15,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,87.8,<0> ,12.7,<0> ,0.62,<0> ,0.71,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,8.9,<0> ,
"lksbawq   ","P",04/15/2022 2:30,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,87.7,<0> ,12.7,<0> ,0.62,<0> ,0.71,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,9.0,<0> ,
"lksbawq   ","P",04/15/2022 2:45,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,86.6,<0> ,12.5,<0> ,0.67,<0> ,0.76,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.5,<0> ,
"lksbawq   ","P",04/15/2022 3:00,0,1,"",0.4,<0> ,0.31,<0> ,0.2,<0> ,85.3,<0> ,12.3,<0> ,0.68,<0> ,0.77,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,7.8,<0> ,
"lksbawq   ","P",04/15/2022 3:15,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.70,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,12.2,<0> ,
"lksbawq   ","P",04/15/2022 3:30,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.4,<0> ,12.2,<0> ,0.68,<0> ,0.77,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.2,<0> ,
"lksbawq   ","P",04/15/2022 3:45,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.3,<0> ,12.2,<0> ,0.66,<0> ,0.74,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.5,<0> ,
"lksbawq   ","P",04/15/2022 4:00,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.5,<0> ,12.2,<0> ,0.65,<0> ,0.73,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,9.2,<0> ,
"lksbawq   ","P",04/15/2022 4:15,0,1,"",0.3,<0> ,0.30,<0> ,0.1,<0> ,85.3,<0> ,12.4,<0> ,0.67,<0> ,0.75,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 4:30,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.5,<0> ,12.2,<0> ,0.67,<0> ,0.75,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.4,<0> ,
"lksbawq   ","P",04/15/2022 4:45,0,1,"",0.3,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.73,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,11.1,<0> ,
"lksbawq   ","P",04/15/2022 5:00,0,1,"",0.3,<0> ,0.30,<0> ,0.1,<0> ,84.3,<0> ,12.2,<0> ,0.76,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.3,<0> ,
"lksbawq   ","P",04/15/2022 5:15,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.4,<0> ,12.1,<0> ,0.75,<0> ,0.82,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,10.7,<0> ,
"lksbawq   ","P",04/15/2022 5:30,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.8,<0> ,12.2,<0> ,0.75,<0> ,0.82,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.6,<0> ,
"lksbawq   ","P",04/15/2022 5:45,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.9,<0> ,12.2,<0> ,0.74,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,7.9,<0> ,
"lksbawq   ","P",04/15/2022 6:00,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.0,<0> ,12.2,<0> ,0.74,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.0,<0> ,
"lksbawq   ","P",04/15/2022 6:15,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.77,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.1,<0> ,
"lksbawq   ","P",04/15/2022 6:30,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.1,<0> ,12.2,<0> ,0.78,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.2,<0> ,
"lksbawq   ","P",04/15/2022 6:45,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.78,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.0,<0> ,
"lksbawq   ","P",04/15/2022 7:00,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.1,<0> ,12.2,<0> ,0.80,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.7,<0> ,
"lksbawq   ","P",04/15/2022 7:15,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.79,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 7:30,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.6,<0> ,12.2,<0> ,0.79,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.8,<0> ,
"lksbawq   ","P",04/15/2022 7:45,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.7,<0> ,12.2,<0> ,0.79,<0> ,0.84,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.9,<0> ,
"lksbawq   ","P",04/15/2022 8:00,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,83.7,<0> ,12.2,<0> ,0.75,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.4,<0> ,
"lksbawq   ","P",04/15/2022 8:15,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.1,<0> ,12.2,<0> ,0.74,<0> ,0.78,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.1,<0> ,
"lksbawq   ","P",04/15/2022 8:30,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.4,<0> ,12.3,<0> ,0.74,<0> ,0.78,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 8:45,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.75,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.2,<0> ,
"lksbawq   ","P",04/15/2022 9:00,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.2,<0> ,12.2,<0> ,0.76,<0> ,0.80,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.7,<0> ,
"lksbawq   ","P",04/15/2022 9:15,0,1,"",0.2,<0> ,0.31,<0> ,0.2,<0> ,84.0,<0> ,12.2,<0> ,0.75,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,10.5,<0> ,
"lksbawq   ","P",04/15/2022 9:30,0,1,"",0.2,<0> ,0.31,<0> ,0.1,<0> ,84.3,<0> ,12.2,<0> ,0.70,<0> ,0.74,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,8.8,<0> ,
"lksbawq   ","P",04/15/2022 9:45,0,1,"",0.3,<0> ,0.31,<0> ,0.1,<0> ,84.4,<0> ,12.2,<0> ,0.68,<0> ,0.71,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.0,<0> ,
"lksbawq   ","P",04/15/2022 10:00,0,1,"",0.4,<0> ,0.30,<0> ,0.1,<0> ,86.4,<0> ,12.5,<0> ,0.67,<0> ,0.70,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.0,<0> ,
"lksbawq   ","P",04/15/2022 10:15,0,1,"",0.3,<0> ,0.31,<0> ,0.1,<0> ,85.1,<0> ,12.3,<0> ,0.66,<0> ,0.69,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.5,<0> ,
"lksbawq   ","P",04/15/2022 10:30,0,1,"",0.4,<0> ,0.30,<0> ,0.1,<0> ,86.1,<0> ,12.4,<0> ,0.66,<0> ,0.69,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,8.2,<0> ,
"lksbawq   ","P",04/15/2022 10:45,0,1,"",0.3,<0> ,0.31,<0> ,0.1,<0> ,84.8,<0> ,12.3,<0> ,0.66,<0> ,0.69,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.4,<0> ,
"lksbawq   ","P",04/15/2022 11:00,0,1,"",0.4,<0> ,0.30,<0> ,0.1,<0> ,85.4,<0> ,12.4,<0> ,0.67,<0> ,0.70,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.4,<0> ,
"lksbawq   ","P",04/15/2022 11:15,0,1,"",0.4,<0> ,0.31,<0> ,0.1,<0> ,84.7,<0> ,12.3,<0> ,0.70,<0> ,0.72,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.4,<0> ,
"lksbawq   ","P",04/15/2022 11:30,0,1,"",0.4,<0> ,0.30,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.72,<0> ,0.74,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.8,<0> ,
"lksbawq   ","P",04/15/2022 11:45,0,1,"",0.5,<0> ,0.30,<0> ,0.1,<0> ,86.3,<0> ,12.4,<0> ,0.74,<0> ,0.76,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.3,<0> ,
"lksbawq   ","P",04/15/2022 12:00,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.77,<0> ,0.79,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.0,<0> ,
"lksbawq   ","P",04/15/2022 12:15,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.79,<0> ,0.81,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,7.2,<0> ,
"lksbawq   ","P",04/15/2022 12:30,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.81,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,11.5,<0> ,
"lksbawq   ","P",04/15/2022 12:45,0,1,"",0.5,<0> ,0.31,<0> ,0.1,<0> ,85.3,<0> ,12.3,<0> ,0.85,<0> ,0.87,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.9,<0> ,
"lksbawq   ","P",04/15/2022 13:00,0,1,"",0.6,<0> ,0.31,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.86,<0> ,0.88,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 13:15,0,1,"",0.6,<0> ,0.31,<0> ,0.1,<0> ,85.4,<0> ,12.3,<0> ,0.85,<0> ,0.87,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,7.9,<0> ,
"lksbawq   ","P",04/15/2022 13:30,0,1,"",0.6,<0> ,0.31,<0> ,0.1,<0> ,85.3,<0> ,12.3,<0> ,0.83,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.3,<0> ,
"lksbawq   ","P",04/15/2022 13:45,0,1,"",0.6,<0> ,0.31,<0> ,0.1,<0> ,85.5,<0> ,12.3,<0> ,0.81,<0> ,0.83,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,9.0,<0> ,
"lksbawq   ","P",04/15/2022 14:00,0,1,"",0.6,<0> ,0.31,<0> ,0.1,<0> ,85.6,<0> ,12.3,<0> ,0.83,<0> ,0.85,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,9.4,<0> ,
"lksbawq   ","P",04/15/2022 14:15,0,1,"",0.7,<0> ,0.30,<0> ,0.1,<0> ,87.2,<0> ,12.5,<0> ,0.86,<0> ,0.88,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,8.7,<0> ,
"lksbawq   ","P",04/15/2022 14:30,0,1,"",0.7,<0> ,0.31,<0> ,0.1,<0> ,85.7,<0> ,12.3,<0> ,0.91,<0> ,0.93,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,10.1,<0> ,
